Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Probability,Risk_Level
7524,7524,7524,300,382,1,286.69,2,2,0,364.0,36,1,91,0,2,9.91,0.5300189024458264,Medium
7525,7525,7525,40,382,3,291.6,2,2,0,364.0,68,1,71,2,2,31.33,0.5126249555468314,Medium
7526,7526,7526,691,300,4,452.82,3,1,1,-389.0,63,0,24,0,1,2.46,0.46102195920361894,Medium
7527,7527,7527,627,195,3,16.61,3,0,1,-430.0,56,1,62,2,0,30.59,0.5107502365608603,Medium
7528,7528,7528,131,514,4,348.37,5,0,1,385.0,63,0,78,3,2,49.17,0.5143901226064774,Medium
7529,7529,7529,78,306,4,315.08,4,1,1,230.0,63,0,63,0,1,30.16,0.5253260934218367,Medium
7530,7530,7530,281,76,4,317.0,1,2,1,-205.0,38,0,80,0,1,7.86,0.514901902454662,Medium
7531,7531,7531,119,76,4,82.48,4,2,0,-205.0,57,0,29,0,2,9.81,0.5121511673266459,Medium
7532,7532,7532,698,76,2,247.83,2,2,0,-205.0,57,1,5,2,1,37.47,0.5270092157293224,Medium
7533,7533,7533,573,76,3,448.7,5,2,0,-205.0,51,1,45,3,1,42.04,0.5346488247077585,Medium
7534,7534,7534,68,76,2,17.58,1,2,0,-205.0,33,0,26,2,2,24.68,0.5306517846893651,Medium
7535,7535,7535,505,76,1,350.58,5,2,0,-205.0,47,0,51,3,0,24.06,0.5261470454691969,Medium
7536,7536,7536,299,541,4,435.4,2,1,1,244.0,44,0,9,0,1,47.86,0.5245226865473034,Medium
7537,7537,7537,482,498,0,299.78,3,1,1,18.0,64,1,84,3,0,25.8,0.49927200197453214,Medium
7538,7538,7538,395,498,1,285.9,3,1,0,18.0,66,1,59,2,0,30.07,0.502956841224411,Medium
7539,7539,7539,328,498,3,425.63,2,1,0,18.0,60,1,71,1,0,16.48,0.4816014969319463,Medium
7540,7540,7540,184,498,1,186.07,4,1,0,18.0,52,1,82,2,2,33.68,0.5258097185944614,Medium
7541,7541,7541,466,441,4,198.98,5,1,1,-23.0,43,1,23,3,2,9.28,0.4642645762885768,Medium
7542,7542,7542,578,441,1,479.16,4,1,0,-23.0,50,0,92,2,2,14.89,0.49708049669521454,Medium
7543,7543,7543,684,16,1,87.99,5,0,1,-668.0,54,1,14,0,0,0.68,0.49801829208060694,Medium
7544,7544,7544,491,24,2,74.73,5,0,1,-467.0,39,1,90,2,0,8.66,0.5141121629783363,Medium
7545,7545,7545,303,24,0,265.92,1,0,0,-467.0,24,1,96,1,0,7.09,0.5237212280259568,Medium
7546,7546,7546,116,626,1,146.19,5,1,1,512.0,33,1,65,3,0,45.99,0.5442715167869637,Medium
7547,7547,7547,204,22,1,309.3,5,0,1,-182.0,38,0,38,3,1,4.23,0.49300991652604925,Medium
7548,7548,7548,101,22,0,210.79,4,0,0,-182.0,34,1,33,2,2,15.65,0.5234054635922979,Medium
7549,7549,7549,445,303,0,443.49,4,0,1,-140.0,69,1,22,3,2,37.1,0.5013638435781962,Medium
7550,7550,7550,95,303,2,61.39,4,0,0,-140.0,29,1,25,2,1,34.26,0.5274750674309175,Medium
7551,7551,7551,481,303,1,450.82,4,0,0,-140.0,69,1,0,1,2,27.52,0.4951256589138052,Medium
7552,7552,7552,634,429,0,168.12,2,1,1,-203.0,37,1,65,2,0,45.86,0.5463405388558432,Medium
7553,7553,7553,194,429,3,292.0,5,1,0,-203.0,42,0,93,3,0,10.15,0.4825592633477593,Medium
7554,7554,7554,255,647,3,67.54,4,0,1,394.0,24,1,86,0,1,45.79,0.5579722273956451,Medium
7555,7555,7555,99,461,2,406.91,1,1,1,364.0,32,0,80,2,2,44.28,0.5389124252901157,Medium
7556,7556,7556,148,461,4,388.14,2,1,0,364.0,31,1,75,1,1,40.69,0.5347662076113074,Medium
7557,7557,7557,298,461,0,206.11,3,1,0,364.0,34,0,21,0,2,24.53,0.535653627938465,Medium
7558,7558,7558,190,590,4,348.39,5,2,1,402.0,30,1,65,0,1,4.3,0.4994275169932446,Medium
7559,7559,7559,309,206,2,323.44,4,1,1,-101.0,66,0,29,1,2,36.88,0.5276793078161984,Medium
7560,7560,7560,428,598,4,165.85,3,2,1,172.0,21,0,94,0,0,15.75,0.5209527859892118,Medium
7561,7561,7561,720,598,4,30.34,4,2,0,172.0,63,1,87,1,0,39.24,0.5280397112459391,Medium
7562,7562,7562,98,484,4,446.95,4,2,1,388.0,34,1,6,3,1,17.73,0.4786744097584909,Medium
7563,7563,7563,68,691,1,72.03,1,0,1,625.0,65,0,38,0,0,16.58,0.4899409338013368,Medium
7564,7564,7564,4,691,2,315.29,5,0,0,625.0,48,1,51,3,0,36.99,0.503506709667525,Medium
7565,7565,7565,107,691,2,342.47,2,0,0,625.0,70,0,80,3,2,38.81,0.4919483690478853,Medium
7566,7566,7566,6,187,0,158.92,1,3,1,183.0,64,0,18,1,2,11.59,0.5161863078253813,Medium
7567,7567,7567,185,331,3,343.42,5,0,1,148.0,57,0,59,3,2,41.06,0.5146870432235834,Medium
7568,7568,7568,44,331,2,99.43,5,0,0,148.0,37,0,31,3,0,46.44,0.5381785672118409,Medium
7569,7569,7569,391,331,3,119.3,3,0,0,148.0,53,0,54,3,2,17.92,0.48310690170258164,Medium
7570,7570,7570,695,331,1,224.36,5,0,0,148.0,28,1,49,2,1,27.17,0.5282860582820451,Medium
7571,7571,7571,104,331,4,434.74,1,0,0,148.0,38,0,33,0,2,20.01,0.4965244810692684,Medium
7572,7572,7572,14,383,4,343.84,2,2,1,371.0,41,1,0,2,1,24.86,0.49568987849261337,Medium
7573,7573,7573,278,383,0,361.87,5,2,0,371.0,24,1,37,2,2,16.5,0.5282323807258468,Medium
7574,7574,7574,725,383,4,189.17,3,2,0,371.0,43,0,69,0,0,25.26,0.5327670583168381,Medium
7575,7575,7575,29,198,2,270.29,5,3,1,171.0,41,1,2,0,0,16.99,0.5374687305968501,Medium
7576,7576,7576,118,415,1,21.74,3,1,1,299.0,23,0,52,3,1,4.57,0.4961970951029221,Medium
7577,7577,7577,639,158,2,361.97,4,2,1,-479.0,24,1,51,1,0,39.26,0.5579882821016783,Medium
7578,7578,7578,3,158,4,290.14,4,2,0,-479.0,59,0,74,1,2,48.14,0.5511869376927037,Medium
7579,7579,7579,217,313,4,467.94,2,2,1,98.0,41,0,83,2,0,40.23,0.5314561305310258,Medium
7580,7580,7580,437,313,4,478.97,2,2,0,98.0,33,0,50,1,1,2.21,0.48306760501806634,Medium
7581,7581,7581,543,122,0,486.77,1,0,1,-420.0,33,0,16,3,2,12.32,0.48065206424190354,Medium
7582,7582,7582,186,34,4,202.1,4,2,1,-152.0,29,1,62,1,0,30.7,0.5537504820859883,Medium
7583,7583,7583,393,255,4,346.47,3,2,1,-136.0,47,0,36,3,1,2.53,0.46258564617737075,Medium
7584,7584,7584,659,255,0,206.85,4,2,0,-136.0,34,0,91,1,1,18.09,0.5460951835565329,Medium
7585,7585,7585,12,185,1,328.07,4,1,1,175.0,67,0,11,0,2,10.66,0.5067741403812311,Medium
7586,7586,7586,396,185,1,420.97,2,1,0,175.0,28,0,44,0,2,28.07,0.548562707073909,Medium
7587,7587,7587,659,185,1,191.29,2,1,0,175.0,67,0,91,3,2,14.57,0.4999458562172602,Medium
7588,7588,7588,127,334,0,490.06,4,1,1,209.0,53,1,17,3,0,46.2,0.5306812900895963,Medium
7589,7589,7589,59,334,1,282.34,2,1,0,209.0,21,1,13,1,0,24.42,0.5276251238430503,Medium
7590,7590,7590,20,334,2,90.36,1,1,0,209.0,67,1,33,1,1,31.84,0.5164380105020764,Medium
7591,7591,7591,471,360,4,127.71,1,0,1,-109.0,39,0,61,1,2,17.3,0.4911178172343205,Medium
7592,7592,7592,106,127,2,456.67,2,0,1,22.0,66,1,73,3,0,16.97,0.4838429823695763,Medium
7593,7593,7593,166,655,0,220.14,2,3,1,491.0,25,0,67,2,2,20.45,0.5271673273615031,Medium
7594,7594,7594,431,655,2,445.95,5,3,0,491.0,65,0,40,2,0,39.23,0.519263914701925,Medium
7595,7595,7595,45,61,4,120.95,2,0,1,16.0,57,1,76,2,0,27.0,0.5143718822269072,Medium
7596,7596,7596,75,61,3,320.85,4,0,0,16.0,25,1,63,3,2,12.06,0.5034064682420355,Medium
7597,7597,7597,258,61,3,180.94,2,0,0,16.0,63,1,23,2,2,44.05,0.5266943750443938,Medium
7598,7598,7598,125,61,1,418.95,2,0,0,16.0,25,0,47,2,1,20.56,0.5226382655988012,Medium
7599,7599,7599,13,46,4,234.76,3,0,1,33.0,58,1,88,1,2,6.34,0.49719631140609616,Medium
7600,7600,7600,361,624,3,160.27,4,0,1,265.0,18,0,92,1,0,29.76,0.528567111219948,Medium
7601,7601,7601,454,624,1,85.4,1,0,0,265.0,39,0,71,2,1,19.85,0.49458002912017923,Medium
7602,7602,7602,267,624,2,34.13,2,0,0,265.0,46,0,43,1,2,21.64,0.49564567071272775,Medium
7603,7603,7603,312,624,1,412.79,2,0,0,265.0,43,1,85,1,1,18.79,0.49701572007987765,Medium
7604,7604,7604,393,624,1,112.48,4,0,0,265.0,20,1,85,0,0,4.23,0.5102855030260924,Medium
7605,7605,7605,271,146,0,69.61,2,3,1,-123.0,27,0,74,0,2,13.98,0.5608106372493317,Medium
7606,7606,7606,188,146,4,299.69,5,3,0,-123.0,52,0,98,1,1,24.87,0.542339686386388,Medium
7607,7607,7607,439,431,3,97.2,2,1,1,-6.0,22,0,17,3,1,15.87,0.4834660069376144,Medium
7608,7608,7608,233,431,3,86.54,2,1,0,-6.0,39,0,40,2,0,12.04,0.4840079136234834,Medium
7609,7609,7609,579,237,1,93.14,2,1,1,-340.0,42,0,66,0,0,22.39,0.5355818853520191,Medium
7610,7610,7610,202,237,0,45.27,4,1,0,-340.0,42,1,86,3,1,37.59,0.547791432430647,Medium
7611,7611,7611,4,463,1,154.98,1,2,1,461.0,25,1,65,0,2,12.23,0.5314519933787901,Medium
7612,7612,7612,92,468,1,342.11,2,3,1,378.0,49,0,97,2,2,3.69,0.4997229310141173,Medium
7613,7613,7613,344,468,3,367.32,5,3,0,378.0,22,0,25,3,1,19.81,0.5086574483154875,Medium
7614,7614,7614,397,468,3,170.81,5,3,0,378.0,58,1,62,0,1,23.98,0.5350922727810526,Medium
7615,7615,7615,291,468,1,343.4,2,3,0,378.0,58,0,35,1,2,39.59,0.5400879741635248,Medium
7616,7616,7616,10,343,1,147.9,5,3,1,335.0,43,1,95,0,2,10.15,0.5489789735179439,Medium
7617,7617,7617,358,87,4,131.34,4,1,1,-270.0,28,1,34,0,2,39.75,0.5594989450311515,Medium
7618,7618,7618,411,87,1,184.29,5,1,0,-270.0,20,0,26,2,0,32.58,0.5515913463328697,Medium
7619,7619,7619,139,87,1,41.33,3,1,0,-270.0,21,1,81,2,2,49.18,0.5839644449453862,Medium
7620,7620,7620,203,39,3,371.99,3,0,1,-164.0,50,1,42,1,0,36.2,0.5315367016807697,Medium
7621,7621,7621,410,39,3,120.82,2,0,0,-164.0,34,0,68,0,0,40.21,0.562648359027318,Medium
7622,7622,7622,142,681,0,337.35,1,1,1,541.0,23,1,64,2,2,30.61,0.5223028561211898,Medium
7623,7623,7623,28,193,3,458.49,1,0,1,167.0,64,1,75,2,0,5.22,0.46809108022511525,Medium
7624,7624,7624,314,193,0,323.24,1,0,0,167.0,20,0,74,2,1,41.22,0.5583476288049962,Medium
7625,7625,7625,258,193,1,280.14,3,0,0,167.0,40,1,50,1,1,25.97,0.53228789820185,Medium
7626,7626,7626,638,312,1,495.68,2,1,1,-324.0,37,0,28,0,0,43.04,0.5436533798056796,Medium
7627,7627,7627,36,312,3,287.15,4,1,0,-324.0,68,1,21,3,2,19.73,0.4703278400425049,Medium
7628,7628,7628,293,312,0,117.42,1,1,0,-324.0,31,1,65,0,0,9.45,0.5207256564088957,Medium
7629,7629,7629,429,312,4,234.98,2,1,0,-324.0,34,0,45,1,2,7.15,0.48209502700468215,Medium
7630,7630,7630,298,312,2,396.05,3,1,0,-324.0,33,0,36,0,0,32.37,0.5337007525377262,Medium
7631,7631,7631,297,700,3,354.23,4,2,1,405.0,20,1,62,0,0,8.89,0.5057396460292007,Medium
7632,7632,7632,335,700,2,155.96,2,2,0,405.0,68,1,51,1,0,22.71,0.4946361850184783,Medium
7633,7633,7633,297,700,0,36.14,2,2,0,405.0,60,0,42,2,1,21.8,0.5004892060338393,Medium
7634,7634,7634,51,673,1,112.19,2,3,1,624.0,69,0,62,1,0,49.97,0.5529946742480312,Medium
7635,7635,7635,367,673,0,183.62,1,3,0,624.0,24,0,68,2,0,10.63,0.5130949620750017,Medium
7636,7636,7636,559,103,2,381.85,4,1,1,-455.0,20,1,5,1,1,29.38,0.5337482299304495,Medium
7637,7637,7637,123,417,4,299.02,2,1,1,296.0,47,0,67,3,0,44.5,0.5177198362914064,Medium
7638,7638,7638,168,95,1,329.03,4,2,1,-72.0,27,1,24,3,2,16.91,0.5199253674992363,Medium
7639,7639,7639,172,95,0,294.05,3,2,0,-72.0,19,0,24,1,2,2.34,0.5242894120313315,Medium
7640,7640,7640,53,695,0,235.15,5,2,1,644.0,62,0,57,0,2,32.22,0.5422453010471978,Medium
7641,7641,7641,635,695,2,19.58,3,2,0,644.0,43,1,68,0,0,42.04,0.5560214588337271,Medium
7642,7642,7642,161,695,2,278.73,2,2,0,644.0,49,0,54,3,1,49.28,0.5260676481697508,Medium
7643,7643,7643,574,77,2,215.6,1,1,1,-497.0,42,0,3,3,2,21.55,0.4911640832247782,Medium
7644,7644,7644,104,119,2,14.58,4,3,1,16.0,40,1,59,2,2,19.23,0.5423332111031213,Medium
7645,7645,7645,728,119,0,353.13,1,3,0,16.0,69,1,25,2,1,41.46,0.5429177884671995,Medium
7646,7646,7646,19,119,1,214.55,2,3,0,16.0,29,1,84,2,2,4.11,0.5265778176762459,Medium
7647,7647,7647,680,542,0,485.12,5,3,1,-136.0,49,0,65,0,2,38.47,0.5543808137854779,Medium
7648,7648,7648,94,189,2,338.63,2,3,1,97.0,48,0,85,3,0,16.91,0.5152812104748653,Medium
7649,7649,7649,14,189,2,467.38,2,3,0,97.0,34,1,23,1,1,12.23,0.5162226222758317,Medium
7650,7650,7650,113,189,1,295.86,5,3,0,97.0,38,1,99,0,1,25.85,0.5755156944018993,Medium
7651,7651,7651,694,285,1,440.68,4,0,1,-407.0,66,1,41,0,2,34.53,0.520854866304651,Medium
7652,7652,7652,178,143,0,244.82,2,3,1,-34.0,55,0,46,0,1,27.78,0.5574700548502598,Medium
7653,7653,7653,409,94,2,360.03,2,3,1,-314.0,21,0,63,0,2,10.88,0.5394104885134317,Medium
7654,7654,7654,396,94,4,174.33,2,3,0,-314.0,24,1,18,3,2,20.96,0.5109782890144167,Medium
7655,7655,7655,156,94,2,145.66,2,3,0,-314.0,48,0,36,1,1,2.27,0.5058413219211347,Medium
7656,7656,7656,690,516,1,302.66,5,2,1,-172.0,58,0,11,1,1,23.44,0.5033162321049702,Medium
7657,7657,7657,518,516,4,159.83,3,2,0,-172.0,55,0,37,2,0,48.65,0.52022990380178,Medium
7658,7658,7658,52,516,2,478.91,5,2,0,-172.0,30,1,49,0,1,17.31,0.517122706426686,Medium
7659,7659,7659,81,5,3,176.81,3,3,1,-76.0,56,0,67,1,1,45.82,0.5750033503461986,Medium
7660,7660,7660,470,5,1,262.05,4,3,0,-76.0,64,0,79,2,0,34.34,0.5591123739662038,Medium
7661,7661,7661,713,70,0,336.24,2,3,1,-643.0,28,1,34,1,2,44.51,0.5737966420567622,Medium
7662,7662,7662,483,618,2,290.76,5,3,1,137.0,24,1,26,2,1,39.08,0.537176563040811,Medium
7663,7663,7663,402,581,1,325.52,5,2,1,181.0,23,0,5,0,2,1.85,0.49969092416182165,Medium
7664,7664,7664,204,579,0,114.85,2,1,1,377.0,19,0,42,1,2,38.64,0.5518356024144446,Medium
7665,7665,7665,370,244,3,383.68,3,0,1,-124.0,56,1,78,3,0,5.27,0.4634476097569779,Medium
7666,7666,7666,364,722,3,114.61,1,0,1,360.0,43,1,55,0,2,44.86,0.5259849361995209,Medium
7667,7667,7667,625,89,1,289.81,4,1,1,-535.0,66,1,73,0,1,33.69,0.5469731723109823,Medium
7668,7668,7668,547,89,2,217.4,3,1,0,-535.0,50,1,64,3,0,36.75,0.5257673410677552,Medium
7669,7669,7669,442,89,4,154.24,4,1,0,-535.0,63,1,53,0,2,46.53,0.5506983605772141,Medium
7670,7670,7670,689,89,2,131.55,3,1,0,-535.0,44,1,21,1,2,40.43,0.5436882308048462,Medium
7671,7671,7671,567,89,4,444.93,2,1,0,-535.0,30,1,54,0,1,4.22,0.4949457064645565,Medium
7672,7672,7672,669,89,4,288.81,2,1,0,-535.0,26,1,97,1,0,27.14,0.533468800175073,Medium
7673,7673,7673,240,219,3,262.27,1,3,1,-19.0,59,1,53,3,2,28.26,0.5085826110770433,Medium
7674,7674,7674,638,361,1,10.58,1,1,1,-275.0,26,1,16,0,0,15.68,0.5162224209691713,Medium
7675,7675,7675,94,361,4,48.2,2,1,0,-275.0,36,1,45,3,2,49.52,0.5264584917881551,Medium
7676,7676,7676,103,361,3,225.05,5,1,0,-275.0,21,0,8,2,0,1.95,0.4774483137758617,Medium
7677,7677,7677,457,361,2,218.75,5,1,0,-275.0,32,0,85,2,2,4.42,0.4962433283887004,Medium
7678,7678,7678,105,587,4,344.74,3,0,1,484.0,59,0,66,3,1,47.44,0.503601538990377,Medium
7679,7679,7679,0,587,3,252.83,3,0,0,484.0,40,0,35,2,1,43.59,0.5175297808336522,Medium
7680,7680,7680,508,598,0,176.43,4,1,1,92.0,31,1,52,1,1,12.8,0.5095692203792525,Medium
7681,7681,7681,532,598,0,355.87,3,1,0,92.0,42,0,79,2,1,24.16,0.5096894704655407,Medium
7682,7682,7682,10,319,0,131.91,5,3,1,311.0,32,0,94,2,2,48.29,0.5963157105197042,Medium
7683,7683,7683,125,653,0,65.65,4,0,1,530.0,68,0,16,2,1,38.34,0.5116320709706835,Medium
7684,7684,7684,52,627,0,327.07,1,1,1,577.0,64,1,46,0,2,7.0,0.48675276067374557,Medium
7685,7685,7685,484,627,3,22.1,2,1,0,577.0,68,0,94,1,0,6.16,0.48006672450176674,Medium
7686,7686,7686,132,417,2,451.51,4,0,1,287.0,42,1,80,2,0,36.6,0.5259099968150497,Medium
7687,7687,7687,255,417,1,152.67,1,0,0,287.0,50,0,6,1,0,28.04,0.5072088382691022,Medium
7688,7688,7688,251,286,2,115.8,1,3,1,37.0,19,0,64,1,0,36.57,0.5656440418185621,Medium
7689,7689,7689,253,286,2,464.18,4,3,0,37.0,63,0,46,1,0,17.3,0.5124039398561298,Medium
7690,7690,7690,137,663,1,185.16,3,2,1,528.0,30,0,35,1,0,27.13,0.528653283517413,Medium
7691,7691,7691,53,663,0,304.41,1,2,0,528.0,61,0,5,0,0,39.63,0.5293013909533273,Medium
7692,7692,7692,534,54,0,25.7,2,2,1,-480.0,22,0,62,0,1,44.8,0.5973988321215937,Medium
7693,7693,7693,284,198,3,222.74,4,1,1,-84.0,41,1,81,2,1,19.57,0.5172424365952905,Medium
7694,7694,7694,729,198,1,453.95,3,1,0,-84.0,63,0,48,3,2,45.19,0.5266635280409879,Medium
7695,7695,7695,193,198,1,73.34,5,1,0,-84.0,35,1,85,1,0,33.74,0.5664541753159589,Medium
7696,7696,7696,0,584,0,423.18,1,0,1,586.0,58,1,14,0,1,39.74,0.5227265774417926,Medium
7697,7697,7697,603,584,4,399.83,5,0,0,586.0,68,1,42,1,0,27.99,0.48868742523914827,Medium
7698,7698,7698,296,584,0,405.24,4,0,0,586.0,38,0,52,0,0,25.11,0.528953938394038,Medium
7699,7699,7699,338,584,2,440.89,5,0,0,586.0,23,0,80,1,1,48.66,0.5580005261453835,Medium
7700,7700,7700,673,584,2,302.31,2,0,0,586.0,63,0,8,2,1,5.6,0.4485386273773484,Medium
7701,7701,7701,662,584,3,50.71,2,0,0,586.0,67,0,81,3,2,27.08,0.4849290640710138,Medium
7702,7702,7702,258,158,2,429.57,3,0,1,-98.0,36,0,21,2,0,32.02,0.5173482565499959,Medium
7703,7703,7703,512,158,4,47.38,2,0,0,-98.0,68,1,63,3,1,31.3,0.4968651289155147,Medium
7704,7704,7704,334,158,0,151.73,1,0,0,-98.0,22,0,32,3,2,36.3,0.5357044931155308,Medium
7705,7705,7705,88,188,3,497.52,4,3,1,102.0,60,1,3,1,0,11.85,0.4982881970242146,Medium
7706,7706,7706,295,470,4,390.89,3,0,1,177.0,48,1,59,1,0,38.8,0.5133693237210813,Medium
7707,7707,7707,314,580,0,237.39,2,1,1,268.0,38,1,91,3,2,40.49,0.5329341257279304,Medium
7708,7708,7708,710,592,2,397.9,3,1,1,-116.0,37,1,39,1,2,46.4,0.5284017531270201,Medium
7709,7709,7709,433,592,1,317.29,3,1,0,-116.0,42,1,55,1,2,9.79,0.48615284124825664,Medium
7710,7710,7710,241,674,1,39.58,5,3,1,435.0,57,1,51,3,0,25.98,0.5129819811427601,Medium
7711,7711,7711,534,213,2,303.28,2,2,1,-319.0,42,1,29,0,1,43.13,0.5540722544242047,Medium
7712,7712,7712,203,213,1,314.06,1,2,0,-319.0,67,1,84,2,2,30.78,0.5218038181022828,Medium
7713,7713,7713,34,644,0,465.02,1,1,1,612.0,46,1,14,2,0,23.3,0.4905111766795766,Medium
7714,7714,7714,636,111,4,491.96,5,3,1,-524.0,66,1,21,3,2,39.61,0.5119534589389136,Medium
7715,7715,7715,381,134,4,253.9,3,0,1,-246.0,70,0,21,0,2,28.27,0.5055250444950785,Medium
7716,7716,7716,634,134,0,222.27,2,0,0,-246.0,20,1,80,1,1,21.79,0.5432067642965653,Medium
7717,7717,7717,619,117,4,153.7,3,1,1,-501.0,66,1,89,0,1,46.01,0.5520020694762454,Medium
7718,7718,7718,15,117,3,445.01,3,1,0,-501.0,50,0,50,2,1,4.95,0.47631368800941515,Medium
7719,7719,7719,583,88,3,327.16,1,1,1,-494.0,34,0,70,1,1,3.85,0.4937050094150261,Medium
7720,7720,7720,152,420,1,462.01,2,2,1,270.0,36,0,25,3,0,20.55,0.49775962451184946,Medium
7721,7721,7721,717,420,1,101.3,3,2,0,270.0,27,0,83,1,2,32.33,0.5590804244264457,Medium
7722,7722,7722,237,420,0,272.59,2,2,0,270.0,34,1,10,1,1,46.19,0.5580332807004509,Medium
7723,7723,7723,300,565,0,394.84,3,0,1,267.0,48,0,6,2,1,12.83,0.47331397359092664,Medium
7724,7724,7724,176,565,3,19.62,1,0,0,267.0,42,1,78,3,0,34.55,0.5025405234375718,Medium
7725,7725,7725,674,565,1,277.94,2,0,0,267.0,51,1,2,3,2,35.11,0.48739957397940104,Medium
7726,7726,7726,232,243,0,260.22,5,3,1,13.0,62,1,57,2,1,17.31,0.5272397191980218,Medium
7727,7727,7727,409,99,3,479.46,4,0,1,-309.0,70,1,82,3,2,36.66,0.5073139107804157,Medium
7728,7728,7728,712,71,0,280.43,4,2,1,-641.0,43,0,9,2,1,5.45,0.4995146399884166,Medium
7729,7729,7729,272,71,1,356.35,2,2,0,-641.0,51,1,70,3,0,34.17,0.528201903882237,Medium
7730,7730,7730,352,202,3,422.97,4,3,1,-148.0,37,0,13,3,0,48.53,0.5426936915002106,Medium
7731,7731,7731,68,202,2,211.72,2,3,0,-148.0,31,0,50,2,0,2.23,0.5034792971878422,Medium
7732,7732,7732,610,606,1,414.56,1,0,1,-2.0,49,1,17,3,2,26.06,0.46604354447384166,Medium
7733,7733,7733,392,606,2,311.32,5,0,0,-2.0,36,1,55,3,1,2.31,0.4570642275417417,Medium
7734,7734,7734,258,457,2,498.58,3,3,1,201.0,40,0,61,1,1,47.71,0.5578867567802113,Medium
7735,7735,7735,680,457,4,346.62,1,3,0,201.0,29,1,2,0,0,18.86,0.5062683032116297,Medium
7736,7736,7736,484,111,2,160.25,1,0,1,-372.0,64,1,84,2,0,23.6,0.5044969239538232,Medium
7737,7737,7737,407,111,0,46.01,1,0,0,-372.0,39,0,91,3,1,7.96,0.501677859339945,Medium
7738,7738,7738,628,111,3,400.83,2,0,0,-372.0,37,1,28,3,2,49.28,0.5240980496226331,Medium
7739,7739,7739,262,184,3,347.36,3,3,1,-76.0,68,0,50,0,0,26.55,0.5320260083495139,Medium
7740,7740,7740,32,184,4,229.2,2,3,0,-76.0,55,1,39,3,0,27.9,0.5077296741563131,Medium
7741,7741,7741,391,618,1,252.46,2,2,1,229.0,39,0,29,3,0,30.17,0.5028675779708374,Medium
7742,7742,7742,301,530,2,284.3,3,1,1,231.0,42,1,54,3,2,46.47,0.5253110424929565,Medium
7743,7743,7743,89,321,2,467.73,5,2,1,234.0,69,1,48,1,2,13.53,0.5021806395552864,Medium
7744,7744,7744,77,133,3,272.77,4,0,1,57.0,37,1,1,2,1,9.5,0.4872155011144659,Medium
7745,7745,7745,255,133,2,318.97,4,0,0,57.0,68,1,35,3,2,34.87,0.5092044866235891,Medium
7746,7746,7746,592,204,0,211.48,5,2,1,-386.0,28,1,8,3,2,17.06,0.5150127616133041,Medium
7747,7747,7747,336,112,2,461.11,1,2,1,-223.0,48,1,84,1,2,14.99,0.5163676028900993,Medium
7748,7748,7748,443,112,4,306.61,1,2,0,-223.0,65,1,31,3,2,21.23,0.48150755262580897,Medium
7749,7749,7749,109,112,2,425.72,3,2,0,-223.0,35,0,45,2,2,48.44,0.5596726371104563,Medium
7750,7750,7750,267,605,0,270.01,3,1,1,340.0,50,0,72,1,0,28.99,0.5262151922159926,Medium
7751,7751,7751,728,321,0,390.87,2,2,1,-405.0,43,1,85,2,2,7.78,0.4987574569125011,Medium
7752,7752,7752,32,298,0,359.86,5,1,1,268.0,54,1,2,2,2,6.04,0.4896075372630986,Medium
7753,7753,7753,288,298,3,304.13,1,1,0,268.0,40,0,12,1,0,10.82,0.4886334388101866,Medium
7754,7754,7754,196,298,0,404.91,4,1,0,268.0,27,1,39,1,1,9.92,0.5207871040512858,Medium
7755,7755,7755,410,298,3,168.13,5,1,0,268.0,25,1,1,0,2,0.62,0.5024276230208501,Medium
7756,7756,7756,253,298,1,195.14,4,1,0,268.0,45,0,1,0,2,12.35,0.5161032921122837,Medium
7757,7757,7757,606,298,2,420.03,2,1,0,268.0,20,1,85,3,0,25.76,0.5218245889127592,Medium
7758,7758,7758,419,310,3,485.0,2,3,1,-107.0,28,0,63,1,1,8.54,0.5061099975683956,Medium
7759,7759,7759,641,353,1,261.39,3,0,1,-286.0,28,0,2,1,0,27.28,0.5132815897654043,Medium
7760,7760,7760,53,353,3,228.33,5,0,0,-286.0,70,1,4,0,1,26.34,0.49739926839891285,Medium
7761,7761,7761,455,353,1,50.31,3,0,0,-286.0,43,0,14,1,2,13.77,0.4954091543044299,Medium
7762,7762,7762,463,353,3,53.82,2,0,0,-286.0,61,1,56,3,0,7.77,0.4565783556148698,Medium
7763,7763,7763,639,403,0,408.31,5,2,1,-234.0,47,1,2,3,1,24.55,0.4996981474799353,Medium
7764,7764,7764,361,507,4,440.79,1,1,1,148.0,53,1,62,0,1,29.83,0.5042526391186339,Medium
7765,7765,7765,208,507,1,242.27,3,1,0,148.0,29,1,36,1,0,24.47,0.5212510164160655,Medium
7766,7766,7766,365,507,4,468.17,2,1,0,148.0,23,1,96,1,0,46.15,0.5428001917336236,Medium
7767,7767,7767,425,507,4,313.08,2,1,0,148.0,54,1,21,3,1,12.03,0.4503868496285752,Medium
7768,7768,7768,618,507,0,343.86,2,1,0,148.0,23,0,42,0,1,13.83,0.5181241050395262,Medium
7769,7769,7769,630,507,4,394.77,1,1,0,148.0,34,1,16,2,1,17.05,0.46939100031981534,Medium
